Y,1,2,1,255,1,1,1,3,3,3,3,3,3,3,3,0,1,1,7,104,0,3,1,3,3,3,3,3,3,1,3,1,1,1,255,255,1,3,3,3,3,3,3,3,13,1,3,0,1,1,255,69,1,2,3,3,3,3,3,3,1,255,55,7,2,1,255,255,1,1,255,255,255,255,255,3,255,130,3,3,3,1,115,255,255,240,255,255,255,255,255,144,69,69,5,1,1,3,43,255,255,255,255,95,69,217,69,69,104,217,3,13,1,3,3,255,255,255,255,255,255,69,69,69,69,69,6,3,3,3,3,69,255,255,255,255,255,255,69,69,69,3,3,13,1,3,1,10,255,95,255,255,255,69,69,69,69,13,3,9,1,1,1,2,69,255,197,127,255,159,255,255,3,13,3,3,3,2,3,1,6,255,255,69,69,194,255,31,3,3,3,3,3,3,1,3,17,173,89,69,69,69,69,3,4,3,3,3,1,4,3,3,255,255,255,69,255,69,255,1,3,3,3,17,3,3,2,3,255,255,69,69,255,69,84,15,3,3,3,13,5,3,6,6,239,255,243,69,69,211,11,4,3,15,21,22
A,12,15,13,15,25,25,15,25,21,15,15,25,4,25,15,25,14,13,22,13,15,19,15,15,17,15,25,17,211,25,18,25,15,15,15,14,15,15,15,216,24,211,25,224,255,24,25,23,15,12,15,19,237,187,211,255,255,255,211,211,255,17,25,25,3,2,24,15,226,255,255,255,237,255,211,255,33,25,25,25,18,2,6,8,216,255,211,255,255,211,247,255,25,25,25,25,5,12,211,211,211,211,211,255,255,255,255,255,25,22,25,18,12,8,33,211,211,255,211,255,236,255,255,255,25,24,25,25,15,8,211,211,211,211,211,255,255,243,255,255,15,25,25,25,15,71,89,211,211,211,211,211,211,255,255,255,15,24,18,25,15,211,224,211,211,247,219,216,255,219,255,255,13,17,15,23,15,21,216,211,211,211,252,126,227,255,253,255,15,25,15,15,12,10,255,139,237,211,186,211,255,255,253,212,25,25,25,25,0,211,218,247,238,250,211,211,48,195,255,7,15,25,15,23,0,211,211,211,211,215,211,255,255,48,6,14,23,18,25,25,10,211,211,211,211,211,211,255,48,255,139,15,15,25,14,25
C,0,26,0,0,0,0,30,112,0,0,1,21,1,0,9,4,4,0,0,3,1,0,255,255,255,255,255,6,17,0,112,57,194,6,0,119,1,255,255,228,8,255,218,255,134,1,169,0,1,1,1,0,7,255,255,223,255,217,217,255,255,0,255,5,0,0,154,255,91,6,242,255,120,88,0,12,12,0,1,2,0,1,0,6,255,255,255,185,0,1,28,138,12,1,98,5,1,1,227,255,6,255,255,1,2,17,79,0,29,0,1,1,0,232,6,6,255,255,249,34,28,36,217,217,6,33,36,34,0,5,6,29,255,255,255,255,33,217,217,217,26,36,29,26,5,255,255,255,255,255,217,255,255,217,2,26,34,25,25,36,0,255,6,27,251,217,255,244,217,217,26,12,68,36,26,36,169,6,169,4,91,255,255,123,255,5,36,231,32,17,27,28,6,0,255,143,216,255,255,76,36,36,252,1,0,36,36,36,6,6,251,255,255,254,1,36,29,36,6,26,3,5,30,36,212,6,60,255,255,0,6,1,28,36,6,1,5,30,34,6,0,0,255,0,2,1,2,0,2,8,6,2,23,35,57,151
Y,0,2,1,3,1,1,0,1,0,0,2,1,1,0,0,0,255,255,0,1,1,0,1,1,0,1,1,1,1,3,1,1,8,255,23,0,1,0,1,1,1,1,1,3,3,13,1,0,0,255,255,1,1,8,255,1,255,255,255,3,3,255,69,8,1,1,255,255,1,255,255,255,255,255,69,2,13,69,255,3,3,1,8,255,69,69,255,255,255,255,255,3,69,255,3,3,0,1,1,255,255,255,255,194,255,255,69,255,191,255,3,3,1,1,3,30,255,255,110,69,69,69,69,69,69,69,3,3,0,2,2,1,255,182,255,255,255,255,69,69,69,13,11,5,1,1,3,1,255,255,255,255,255,69,69,69,12,3,3,13,1,1,3,3,1,255,255,255,69,255,255,69,13,3,3,3,0,2,1,1,3,69,255,69,168,69,69,3,3,13,13,3,3,3,3,1,1,159,69,69,255,69,255,3,3,13,3,13,1,3,2,1,16,255,69,69,144,179,24,3,3,3,3,7,1,3,1,1,22,22,59,226,4,22,22,3,3,3,3,3,1,1,1,3,19,187,22,13,81,22,133,3,3,3,3,10
C,0,0,8,0,2,255,8,160,96,4,2,160,3,8,5,4,0,0,0,0,50,1,0,0,0,1,223,8,6,8,14,8,0,0,0,0,0,255,255,217,240,232,8,8,4,5,6,8,0,0,0,89,255,255,205,255,0,162,159,8,5,8,0,95,0,0,1,255,255,169,71,133,0,3,160,61,6,6,8,5,1,0,255,255,71,255,255,1,0,8,3,3,1,3,8,3,0,1,254,255,255,255,71,3,0,3,3,0,1,1,4,3,0,0,9,131,255,71,8,2,1,3,3,8,3,3,2,5,0,0,162,255,255,255,71,0,1,1,71,71,4,1,8,8,0,1,232,255,255,255,116,1,3,232,71,71,7,3,3,8,1,1,21,255,255,71,255,7,0,255,71,0,3,1,2,5,0,0,109,186,186,71,255,255,255,140,1,0,1,5,1,2,0,1,255,255,255,71,255,255,77,140,1,1,1,1,1,1,0,0,255,21,255,255,21,255,255,0,1,1,1,1,1,3,26,5,255,255,121,243,255,228,24,0,0,19,6,3,3,2,1,255,255,129,192,255,255,71,89,8,8,3,5,1,0,1
A,0,0,0,0,8,255,3,2,1,101,255,255,10,10,10,10,0,3,1,39,224,8,39,8,255,255,255,241,10,3,8,10,1,8,8,255,8,8,255,255,255,255,241,255,3,9,10,9,255,8,8,101,8,255,255,141,255,255,255,255,10,7,255,255,8,101,8,162,162,255,255,212,255,255,141,212,9,255,141,141,8,255,8,224,255,255,155,255,255,255,255,0,255,255,141,126,8,8,255,8,255,255,255,255,255,39,255,255,255,141,5,0,0,8,255,255,141,8,255,255,255,255,255,184,141,141,10,0,5,8,8,255,255,255,255,5,255,141,141,141,141,101,8,2,224,255,255,224,8,255,255,255,255,141,141,141,3,0,1,0,0,0,8,39,255,255,155,141,255,141,255,141,10,8,10,3,0,8,101,8,8,255,255,101,212,212,212,3,10,6,10,2,8,8,255,8,101,255,255,255,255,255,0,3,10,3,10,3,0,8,224,8,8,224,255,255,126,8,3,10,10,10,10,3,0,39,8,255,39,255,255,241,8,4,3,3,1,3,8,4,0,8,101,255,255,101,8,184,3,7,3,3,8,0,10,3
B,0,0,0,0,0,0,0,255,255,1,247,1,0,0,0,6,0,0,0,0,0,255,255,255,255,255,255,0,255,0,0,32,0,0,0,0,33,255,255,255,255,255,65,50,0,1,0,17,0,0,0,255,255,157,255,255,255,255,255,255,0,22,0,22,0,0,255,255,116,255,255,255,177,255,255,255,1,1,32,0,0,0,255,255,255,255,255,255,255,192,255,255,0,0,0,0,0,143,111,255,255,255,219,255,255,255,255,166,0,0,0,0,0,0,255,255,53,255,255,255,255,104,224,53,0,0,0,0,0,0,255,255,255,255,53,53,53,255,255,255,0,0,0,0,0,255,255,255,255,255,53,53,53,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,242,255,1,0,0,0,0,207,102,255,255,255,255,169,255,53,243,255,0,0,0,0,1,255,255,255,255,45,255,255,255,73,53,255,0,0,0,0,0,2,32,255,254,255,255,255,255,255,53,53,0,0,0,0,0,0,32,130,255,255,255,255,255,194,255,0,0,0,0,0,0,0,213,255,255,255,255,91,134,255,77,0,0,0,217,6
B,0,0,0,0,1,0,255,255,191,255,255,8,0,0,1,0,0,0,1,0,0,46,141,227,255,255,255,208,255,255,1,1,0,0,0,8,255,255,141,255,255,255,255,255,141,255,0,1,0,2,234,255,141,255,255,195,249,255,231,147,255,255,9,0,1,1,70,255,255,255,170,255,255,255,255,255,255,255,8,10,0,5,70,255,255,255,255,255,255,255,141,255,255,5,10,10,0,5,170,255,255,255,255,255,255,255,170,141,255,10,3,10,3,8,255,70,255,255,255,255,255,255,255,255,235,10,7,3,4,255,255,122,255,255,141,141,141,141,255,255,255,10,3,4,8,255,8,170,62,255,255,255,255,255,141,141,255,9,10,10,8,255,141,255,255,255,255,141,255,141,141,141,255,255,10,95,8,8,255,255,56,255,232,170,255,255,255,141,141,1,10,168,41,230,8,8,8,255,255,255,255,64,141,141,149,4,3,67,8,8,255,255,255,255,255,8,255,141,154,236,8,10,7,8,8,8,193,238,214,193,25,8,8,8,255,8,10,3,1,8,8,8,8,8,255,255,255,249,8,70,245,3,3,3,5,9
A,10,5,7,7,8,16,149,149,212,17,151,7,22,22,17,9,2,2,10,6,16,215,186,255,200,234,179,180,255,18,9,22,8,6,10,11,71,179,179,192,241,241,179,179,179,6,11,16,9,8,9,11,255,255,179,183,255,255,179,179,255,255,13,22,7,5,2,9,179,255,179,179,179,179,179,255,179,255,255,179,9,8,5,255,184,255,255,185,193,179,179,179,255,255,179,179,5,3,22,255,255,255,231,203,179,179,179,179,179,179,179,22,7,15,22,255,201,199,179,218,255,179,196,179,255,179,160,22,5,10,255,255,255,179,179,179,179,179,63,22,179,179,9,7,20,8,255,255,255,255,179,179,22,101,22,179,203,181,22,22,10,9,255,179,255,255,179,179,179,179,179,179,179,241,11,7,9,4,255,255,250,255,179,179,179,255,179,179,179,3,22,22,9,250,255,255,255,255,234,184,255,255,184,179,255,9,9,9,5,255,255,255,255,255,211,235,255,255,179,179,243,9,19,9,4,255,255,255,255,255,231,231,179,179,179,179,8,9,22,9,1,255,255,255,255,179,191,179,179,179,255,13,5,15,9,5
B,0,1,0,1,0,39,0,39,8,0,0,0,0,0,0,0,0,0,0,0,76,255,255,255,255,255,255,255,0,0,2,2,0,0,255,255,255,141,255,255,255,141,255,255,255,2,2,1,0,7,255,255,255,255,255,255,255,255,255,255,255,8,5,9,0,255,255,8,255,255,255,242,255,255,141,255,185,255,0,3,1,8,255,162,141,255,255,141,255,255,255,141,200,154,8,8,0,209,255,255,255,212,141,141,141,255,219,141,184,141,10,2,3,8,106,255,255,255,255,141,255,255,255,255,141,255,10,10,1,8,255,255,255,234,255,255,255,255,241,255,255,172,4,8,0,255,184,224,255,255,255,212,255,255,255,255,141,255,15,10,6,255,226,168,255,101,8,255,255,184,141,255,215,255,5,0,1,8,255,255,255,255,255,255,255,141,141,141,255,1,0,14,3,255,8,255,255,255,255,8,141,18,255,255,255,3,33,0,3,2,8,255,162,255,212,255,255,184,212,255,141,10,0,0,0,0,8,255,101,255,5,148,18,78,242,203,1,56,8,8,1,10,0,130,1,145,8,8,0,224,255,255,255,5,10,10
Y,0,0,0,84,1,0,40,0,7,64,8,0,16,6,18,4,0,0,131,0,1,1,7,0,8,8,8,4,6,5,5,136,157,255,71,12,7,2,0,0,8,6,8,0,193,6,9,19,1,242,255,175,73,0,0,1,176,8,3,8,6,231,8,8,0,40,255,125,0,0,0,1,8,1,0,7,1,3,8,8,0,0,255,255,0,1,1,3,7,1,8,1,8,7,255,4,0,0,255,198,1,0,255,75,255,77,71,8,209,71,71,4,0,0,255,255,71,255,255,255,255,71,134,5,255,71,6,7,0,0,255,164,255,134,255,192,134,255,255,6,71,71,6,1,0,0,196,255,255,255,255,255,255,251,71,71,71,193,8,7,0,3,239,147,255,255,255,71,71,71,9,71,110,8,1,8,0,0,116,255,255,255,71,71,71,71,71,71,71,2,2,4,0,0,255,255,255,209,255,71,71,71,71,71,1,1,3,1,0,0,255,255,255,255,117,255,255,255,71,245,0,1,1,16,0,0,64,255,255,255,255,255,71,255,255,3,8,1,1,3,0,0,1,0,1,0,21,255,255,100,71,8,8,3,4,0
A,2,2,2,3,3,10,5,255,3,9,9,8,10,9,10,8,0,1,1,3,201,255,255,185,141,255,255,230,7,2,7,10,3,3,1,251,255,255,253,198,255,141,141,141,255,2,3,8,0,3,0,112,255,255,198,255,141,141,255,255,255,0,10,10,2,0,7,180,255,255,255,255,255,141,180,255,7,0,10,8,7,1,8,255,255,255,255,141,141,198,255,225,10,0,10,10,0,0,8,255,255,255,255,255,141,141,141,220,9,1,7,42,0,8,143,8,8,141,255,250,255,141,135,128,5,255,141,141,1,20,8,255,255,255,255,74,198,255,255,255,146,141,141,141,3,8,255,255,255,198,255,8,255,255,141,141,239,255,255,7,3,8,189,8,255,255,255,255,141,141,141,141,141,9,10,10,2,8,93,93,212,255,255,255,235,141,180,255,6,8,3,3,0,27,255,255,255,255,255,255,150,207,198,111,3,3,3,10,0,8,12,255,198,255,141,253,200,198,8,8,0,6,0,2,131,8,255,62,255,255,8,131,131,10,10,0,6,10,10,10,8,255,131,8,255,182,182,131,3,3,10,10,2,5,9,8
A,0,1,2,1,6,2,7,3,9,19,7,11,19,0,19,7,1,1,2,1,2,7,19,255,11,16,7,2,9,0,19,15,1,0,7,1,255,240,168,255,133,19,16,9,18,0,10,18,2,1,4,19,255,255,255,19,196,19,2,10,19,255,255,7,1,7,19,19,255,255,255,255,255,255,18,12,255,255,80,19,0,1,255,128,255,19,255,255,255,255,19,255,75,75,34,9,0,255,218,255,19,255,255,255,255,148,1,255,75,75,9,17,255,255,255,19,255,255,255,255,19,127,255,75,75,19,19,19,85,19,19,122,236,222,255,255,255,125,255,125,1,10,19,9,19,19,19,233,255,255,218,255,255,75,75,83,0,7,6,7,13,19,19,224,255,255,19,255,109,75,75,0,0,7,7,7,7,233,255,19,18,255,26,255,22,75,75,6,0,19,7,7,19,41,237,19,19,217,255,255,255,255,3,183,0,19,19,7,19,0,199,255,255,255,28,19,255,32,19,19,7,19,18,1,19,0,19,19,19,72,255,182,19,0,19,19,1,19,10,19,15,19,14,19,19,163,19,19,199,9,7,9,0,8,16,17
A,1,1,6,0,1,6,19,7,17,19,255,255,255,0,13,17,2,7,2,12,4,7,7,19,9,2,255,75,75,4,4,13,7,4,6,7,2,255,255,7,13,59,255,75,10,14,16,6,1,2,1,41,19,255,233,8,2,255,75,75,0,0,7,19,0,0,203,255,19,19,255,100,5,255,75,255,2,0,7,19,0,19,19,19,255,255,19,255,255,79,75,2,2,0,19,18,2,19,19,19,19,255,255,255,255,255,75,255,10,7,7,19,1,255,19,19,255,255,255,19,255,255,75,19,17,2,2,19,19,19,19,19,255,255,255,255,255,75,75,19,9,17,7,2,19,19,19,255,155,255,248,255,255,75,75,7,5,2,19,7,19,19,255,19,19,219,255,255,75,255,72,19,2,19,6,16,41,84,19,255,255,255,248,255,255,255,12,14,245,7,7,18,19,19,19,255,255,255,255,255,255,255,1,19,1,7,17,16,255,19,19,19,255,255,19,19,19,201,19,19,19,2,19,6,0,19,12,233,70,255,255,19,255,7,7,9,127,13,10,111,19,0,19,236,255,255,19,19,100,0,7,19,0,2,1,16
Y,255,255,3,1,1,1,3,3,3,3,9,3,3,3,9,3,92,92,0,1,1,3,3,3,3,3,3,3,3,3,3,4,0,255,114,3,3,3,1,3,1,255,255,3,3,8,255,69,1,134,235,0,2,1,185,15,255,255,255,3,3,185,69,3,1,1,222,255,0,2,185,139,171,95,255,9,4,69,34,13,1,1,244,255,112,31,255,255,255,255,92,3,69,69,13,3,1,1,1,255,255,92,255,255,255,255,69,3,69,139,3,3,2,1,1,255,255,235,255,255,255,255,34,255,255,69,3,3,1,1,1,174,255,255,255,255,92,255,69,69,69,69,3,3,0,12,1,1,255,255,240,69,69,36,69,69,69,1,3,3,0,1,1,3,255,69,255,235,69,69,83,69,255,3,3,3,1,3,1,3,255,255,255,255,255,139,69,69,69,3,3,3,3,1,1,3,92,255,112,255,240,185,69,69,3,3,7,3,3,3,12,3,4,255,153,255,255,232,92,232,3,3,3,3,3,1,3,1,3,255,255,255,211,69,255,83,3,3,3,13,3,3,2,13,7,112,255,255,240,255,255,3,3,3,3,16
Y,255,2,1,2,3,3,3,13,3,3,4,3,3,1,3,161,255,0,3,3,3,3,3,4,11,3,3,3,4,3,3,114,255,255,1,3,3,3,3,1,3,3,3,3,9,3,3,13,255,255,252,3,3,255,255,30,255,255,251,255,255,229,13,255,145,255,255,1,69,92,69,255,255,247,240,255,191,255,7,125,3,255,255,255,156,255,255,255,69,156,69,69,255,255,13,2,3,255,255,203,255,255,69,152,255,255,69,255,69,138,5,11,1,21,253,86,69,255,92,255,255,69,69,255,80,69,69,255,3,3,255,255,255,255,71,69,185,255,253,69,69,255,255,69,3,3,69,69,69,69,69,13,69,69,69,69,69,69,69,69,3,3,69,255,69,69,69,52,69,69,69,69,69,43,69,69,3,3,69,255,69,191,92,145,255,69,69,69,57,13,69,69,1,1,12,255,69,232,69,255,185,232,69,69,13,69,69,13,3,1,3,255,255,255,255,139,69,69,69,67,68,69,69,9,3,3,3,255,255,110,69,69,69,255,69,160,110,255,1,7,3,3,1,97,179,69,69,255,185,232,69,255,255,22,4,18
B,0,0,93,0,0,0,8,255,8,0,0,0,0,0,3,0,0,1,7,8,255,255,255,255,255,255,255,198,0,0,0,0,1,0,0,99,255,255,255,255,255,255,255,255,8,0,0,0,0,8,255,255,255,186,8,255,255,255,255,255,255,0,0,0,0,255,255,141,224,255,255,255,255,255,219,255,141,7,0,0,0,54,255,8,255,255,255,255,47,141,255,255,237,8,1,0,0,27,255,255,255,255,255,45,255,255,255,141,141,255,4,1,8,255,8,255,8,255,255,255,255,255,255,255,255,255,3,0,8,255,90,255,255,142,255,144,141,144,255,255,255,255,10,3,8,255,255,134,255,255,255,255,255,255,141,255,255,255,10,4,44,223,216,233,164,47,237,141,237,255,255,191,201,255,3,9,204,8,255,8,255,255,255,255,255,255,219,255,141,6,4,10,8,255,199,255,255,8,255,239,8,255,133,255,223,10,10,11,1,170,8,8,45,255,8,88,255,255,255,255,255,3,10,8,10,8,8,155,128,155,255,255,8,7,109,82,6,2,8,8,0,124,135,0,2,8,8,8,3,8,236,0,0,10,8,8
Y,240,255,1,1,1,1,3,3,3,3,5,3,7,2,3,3,255,255,0,3,1,1,3,3,3,3,3,3,3,3,3,3,255,255,255,1,1,3,3,1,3,3,2,3,3,3,3,3,4,255,255,53,1,3,69,62,63,69,27,255,69,3,3,3,1,255,255,255,1,69,255,222,255,185,69,255,69,100,3,57,1,3,255,255,255,255,255,255,255,255,255,255,255,3,13,69,1,1,255,255,255,255,255,255,255,255,255,69,69,2,77,69,1,3,255,255,255,255,255,69,69,255,69,33,69,50,69,69,1,3,255,255,255,227,139,38,69,13,69,69,69,69,69,69,1,3,255,255,232,255,88,69,69,69,189,69,69,69,69,23,3,1,255,255,255,255,98,255,255,255,69,69,69,69,10,3,3,1,18,255,255,255,255,255,69,69,69,69,69,69,3,3,2,1,1,255,255,255,255,255,69,69,69,69,69,3,3,3,2,1,3,69,255,255,118,255,255,69,255,69,3,3,3,3,4,3,1,255,255,255,69,69,69,255,255,4,3,3,3,1,2,1,1,69,69,69,69,69,69,69,69,2,3,3,3,3
B,0,0,0,0,0,0,0,255,255,0,0,0,0,0,1,0,0,22,23,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,24,6,0,0,0,0,0,0,255,255,32,88,255,255,255,255,255,18,0,0,1,0,0,203,255,53,255,255,255,255,255,255,255,147,0,0,0,0,0,255,255,255,255,255,255,255,53,255,65,1,16,251,0,0,0,157,63,255,255,161,255,255,255,255,53,2,5,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,32,255,255,255,255,217,255,255,255,255,255,9,0,0,0,0,170,255,255,255,255,255,166,255,255,255,255,103,0,0,0,0,255,241,241,255,98,255,255,255,53,204,195,18,0,0,0,0,0,32,102,102,255,255,255,255,103,151,255,0,0,0,0,27,0,102,32,255,255,140,203,255,255,255,53,0,0,0,0,0,0,32,255,241,255,255,255,203,195,255,0,0,0,0,0,0,0,0,32,255,255,255,141,138,189,255,0,0,0,0,0,0,10,255,213,88,255,255,119,32,255,24,0,0,0,53,15
B,0,0,0,0,8,255,255,135,149,0,0,0,0,0,0,0,0,0,8,255,125,184,212,255,255,255,0,0,8,0,1,1,0,0,8,255,255,253,255,255,255,255,255,0,0,0,1,0,235,30,224,255,39,8,39,255,224,255,248,8,3,0,0,1,204,8,255,8,255,255,177,21,255,255,255,255,0,3,3,3,8,51,255,255,8,255,255,255,141,255,253,255,255,7,10,6,8,255,8,8,32,255,255,255,255,255,255,195,255,3,3,7,255,8,255,8,47,255,255,255,255,255,255,255,255,3,3,4,0,77,8,255,255,255,255,255,255,255,255,255,250,255,10,10,8,8,255,255,8,255,239,217,213,255,255,255,255,255,3,10,101,255,255,255,255,255,255,255,255,255,141,255,202,255,0,9,7,8,255,8,8,38,255,255,255,255,255,255,255,255,5,10,3,8,8,8,47,39,86,255,255,255,224,255,255,4,10,10,0,0,8,255,8,101,255,100,255,255,184,152,184,4,7,5,0,0,90,8,8,101,8,8,184,42,255,8,255,0,6,10,0,8,8,255,255,255,255,8,155,255,8,8,255,180,3,3
C,2,7,0,1,12,6,255,255,179,179,179,219,255,255,179,14,6,18,1,8,225,255,179,186,231,255,255,179,179,160,8,9,9,0,1,20,255,239,179,186,255,179,179,245,22,13,20,4,8,3,9,17,255,250,255,255,179,255,10,9,5,3,22,8,6,21,1,5,226,255,255,179,179,14,5,7,22,12,20,15,9,9,9,255,255,255,179,179,255,22,9,8,9,22,20,3,2,5,7,255,255,255,179,255,255,5,11,9,9,22,22,9,10,10,226,255,255,179,207,255,255,7,5,17,18,18,179,255,22,9,255,255,255,179,255,255,179,5,9,8,247,179,179,179,5,9,255,181,245,179,255,255,255,2,22,20,255,179,179,196,5,2,255,179,215,255,255,255,203,255,255,179,245,123,22,9,5,250,255,255,179,255,255,179,226,255,226,179,179,255,7,9,10,14,255,179,179,255,255,255,179,226,226,179,255,162,1,9,5,14,215,255,179,255,179,255,255,255,179,255,2,0,1,9,225,255,255,255,255,255,255,255,255,255,255,215,0,4,5,9,14,179,210,179,255,255,255,255,255,255,255,10,104,11,7,9
A,12,15,15,19,15,15,15,15,25,21,25,25,4,25,25,25,12,15,12,15,64,211,211,211,211,58,15,25,11,15,25,19,15,13,12,19,211,211,239,211,211,253,12,25,16,25,12,15,11,2,27,211,211,211,211,211,211,255,22,25,10,25,21,25,23,14,211,211,211,211,211,244,211,255,8,0,54,241,211,25,9,13,211,255,211,211,211,255,255,255,0,12,255,255,255,15,12,12,211,211,211,248,211,211,255,255,8,25,255,255,15,25,2,150,211,211,211,211,211,211,255,255,1,211,255,25,23,25,15,8,211,211,255,255,211,255,214,213,128,255,255,25,25,15,14,148,8,211,211,218,211,255,129,255,211,255,255,15,18,24,15,33,211,222,243,211,255,39,255,250,211,255,6,25,16,15,15,110,251,211,222,211,222,48,211,255,255,255,19,15,23,15,0,144,211,8,211,218,255,255,255,255,255,211,15,15,25,25,0,1,59,211,255,211,211,211,255,48,255,8,25,17,23,17,0,7,244,211,211,211,211,211,252,255,255,25,16,15,25,25,2,0,211,211,211,211,244,222,255,246,12,15,15,23,25,14
Y,255,255,12,1,2,1,3,3,2,3,3,3,3,2,1,13,233,255,22,1,1,3,1,3,3,3,3,3,3,1,13,1,1,255,255,1,2,3,1,3,3,3,3,3,3,1,12,13,0,255,255,202,3,2,3,3,3,3,3,8,3,13,9,2,1,2,202,255,2,3,3,3,69,255,255,255,7,3,3,255,3,1,216,255,245,1,255,255,255,255,69,140,13,3,255,69,1,1,1,255,255,1,88,69,255,255,69,69,3,10,69,69,1,1,1,255,255,255,255,255,139,255,175,255,49,69,69,69,12,3,1,1,255,255,255,255,243,255,255,69,69,69,69,3,3,1,1,1,255,255,255,255,69,255,255,69,69,69,69,13,3,3,1,3,69,69,224,255,255,99,69,69,69,69,255,3,1,1,3,3,255,255,69,69,69,69,45,69,69,69,18,3,2,3,2,1,18,255,163,69,13,255,69,69,69,69,3,97,1,3,3,3,7,255,69,255,69,69,69,69,69,197,22,15,3,3,1,3,3,255,69,232,255,69,255,69,69,22,13,22,6,3,2,2,2,255,198,255,255,255,69,69,69,13,22,255
C,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,186,0,1,6,0,62,14,3,1,0,1,6,6,1,1,1,0,0,5,0,255,58,255,255,255,76,26,22,0,1,1,0,0,0,0,117,221,230,238,217,217,226,27,33,1,5,20,0,1,0,6,255,255,255,255,255,255,255,255,15,1,35,2,1,1,2,255,255,217,249,34,12,217,217,2,14,0,28,12,1,0,255,255,255,255,193,21,0,35,3,18,33,26,36,26,30,68,255,255,255,6,4,5,32,34,15,26,23,36,36,26,0,6,255,255,6,255,26,5,68,255,34,26,23,5,34,36,6,6,156,6,6,255,105,255,167,217,36,36,7,36,31,36,6,60,109,255,255,255,246,217,255,5,33,34,0,0,26,0,29,5,249,254,251,255,229,255,35,33,35,206,13,36,35,35,6,179,154,255,255,179,255,36,36,36,36,6,0,36,36,33,185,255,210,6,185,44,5,36,5,28,1,76,36,28,10,36,68,1,36,1,1,33,5,35,33,36,6,1,12,36,36,36,1,4,0,255,255,0,36,36,0,26,255,26,0,33,36,36
Y,1,1,3,1,3,3,3,3,3,3,3,3,1,3,2,0,255,255,1,1,3,1,1,3,3,4,3,3,3,3,3,0,255,255,2,3,3,3,1,1,3,3,3,3,3,10,3,13,2,255,255,1,1,1,2,3,14,237,255,3,6,3,69,255,2,185,255,98,2,2,255,73,69,139,255,3,8,69,69,69,1,1,255,255,1,19,232,69,255,69,226,5,3,69,69,12,3,1,2,255,255,69,255,92,255,69,255,69,6,69,8,3,1,3,2,88,69,255,255,255,255,69,69,160,69,69,3,8,1,1,3,1,255,255,69,255,251,69,69,69,63,69,8,3,0,1,3,1,255,69,69,69,69,234,69,69,69,8,3,3,1,1,3,1,18,255,69,69,69,69,69,69,69,3,3,3,1,2,2,3,1,255,255,185,69,69,69,69,69,3,3,3,1,1,1,3,3,255,69,255,255,69,69,69,3,3,3,5,1,1,1,3,1,3,255,92,92,84,69,69,3,3,13,22,1,3,3,1,3,3,255,255,69,69,94,7,3,6,17,255,1,1,3,5,3,3,255,255,71,69,69,5,3,22,14,16
A,25,2,5,2,13,15,15,13,15,15,19,211,255,20,16,15,7,0,15,12,15,15,146,20,211,211,223,211,255,0,25,22,10,1,15,7,211,42,255,211,255,255,211,255,25,7,25,15,12,24,15,211,211,211,211,211,255,255,255,255,25,15,25,25,3,211,211,211,211,211,211,211,255,255,255,61,25,13,16,25,4,211,211,211,211,211,255,255,211,231,255,255,25,13,23,23,57,8,211,241,211,205,211,211,211,211,255,255,74,14,25,25,0,8,236,211,211,253,211,211,255,230,255,211,4,15,25,25,40,30,97,236,211,211,211,255,226,255,255,255,11,12,25,25,65,8,211,149,137,153,48,255,255,255,255,6,18,15,22,15,6,8,211,211,234,42,211,211,255,211,215,8,25,15,15,15,0,8,211,211,211,211,211,211,255,211,24,107,15,15,15,15,15,211,8,211,211,211,211,61,200,211,25,0,25,15,23,16,8,211,75,211,211,215,211,245,211,75,15,0,15,15,25,25,0,8,8,211,211,211,211,113,211,16,15,8,0,15,25,25,0,211,211,8,116,211,255,97,211,15,15,8,0,15,16,14
Y,1,3,1,3,1,1,3,3,1,1,13,3,3,5,3,1,1,3,1,1,1,3,1,3,65,255,3,3,3,3,3,13,1,2,1,1,69,255,255,255,255,255,255,255,255,3,3,118,2,1,1,1,255,255,255,255,255,255,255,255,255,255,36,255,1,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,4,255,255,255,255,69,255,255,255,69,255,255,255,255,69,255,255,255,69,255,255,255,69,69,255,255,252,194,255,255,249,255,255,255,255,69,255,255,255,255,86,69,255,69,69,69,69,255,127,255,69,69,255,255,255,255,255,98,69,69,255,69,3,3,114,255,69,255,255,255,255,255,255,69,69,69,69,13,8,3,14,255,255,255,69,69,255,255,69,69,69,232,20,3,11,1,1,10,255,255,255,255,255,255,255,69,69,10,4,3,13,1,1,1,236,255,255,255,255,255,255,69,14,3,4,3,3,1,1,255,255,255,255,255,255,69,255,255,14,3,3,3,3,1,3,183,80,255,69,255,255,243,85,12,10,3,3,3,3,3,14,3,255,255,255,127,255,69,122,22,1,3,3,3,3
